file_name,name,details,type,file_descriptor,context,missing,total,proportion
KZ,kz030c,Birthweight from ALSPAC measurers,Other files variable names,KZ files,KZ files. Child baseline sample data,788.0,15445.0,0.051019747491097445
KZ,kz030d,Birthweight (from notifications or clinical records).,Other files variable names,KZ files,KZ files. Child baseline sample data,788.0,15445.0,0.051019747491097445
MZ,mz010,Pregnancy size,Other files variable names,MZ files,MZ files. Pregnancy baseline sample data,80.0,15445.0,0.005179669796050502
MZ,mz010a,Pregnancy size (summary),Other files variable names,MZ files,MZ files. Pregnancy baseline sample data,80.0,15445.0,0.005179669796050502
MZ,mz013,28-day survivors,Other files variable names,MZ files,MZ files. Pregnancy baseline sample data,80.0,15445.0,0.005179669796050502
MZ,mz014,1-year survivors,Other files variable names,MZ files,MZ files. Pregnancy baseline sample data,80.0,15445.0,0.005179669796050502
MZ,mz028b,Grouped age of mother at delivery,Other files variable names,MZ files,MZ files. Pregnancy baseline sample data,788.0,15445.0,0.051019747491097445
OA,wt_0wks,Weight at 0 weeks (kg),Other files variable names,OA files,OA files. Data from Obstetric clinical records; abstracted by DA Lawlor,2965.0,15445.0,0.1919715118161217
Soc_Class_m,b_soc2000_m,B: Standard Occupational Classification 2000 (mother),Other files variable names,Social Class files,Social Class files. Data derived from occupation data provided in parental questionnaires,4310.0,15445.0,0.2790547102622208
Soc_Class_m,b_score_m,B: CASCOT accuracy score (mother),Other files variable names,Social Class files,Social Class files. Data derived from occupation data provided in parental questionnaires,4216.0,15445.0,0.2729685982518614
Soc_Class_m,b_soc90_m,B: Standard Occupation Classification 1990 (mother),Other files variable names,Social Class files,Social Class files. Data derived from occupation data provided in parental questionnaires,4310.0,15445.0,0.2790547102622208
Soc_Class_m,b_empst_m,B: Employment status (mother),Other files variable names,Social Class files,Social Class files. Data derived from occupation data provided in parental questionnaires,4310.0,15445.0,0.2790547102622208
Soc_Class_m,b_sc_m,B: Social class based on occupation (mother),Other files variable names,Social Class files,Social Class files. Data derived from occupation data provided in parental questionnaires,4318.0,15445.0,0.27957267724182583
Soc_Class_m,b_seg_m,B: Socio economic group (mother),Other files variable names,Social Class files,Social Class files. Data derived from occupation data provided in parental questionnaires,4318.0,15445.0,0.27957267724182583
Soc_Class_m,b_mcamsis_m,B: Male CAMSIS score (mother),Other files variable names,Social Class files,Social Class files. Data derived from occupation data provided in parental questionnaires,4310.0,15445.0,0.2790547102622208
Soc_Class_m,b_fcamsis_m,B: Female CAMSIS score (mother),Other files variable names,Social Class files,Social Class files. Data derived from occupation data provided in parental questionnaires,4310.0,15445.0,0.2790547102622208
Soc_Class_m,b_snssec_m,B: Raw simplified NSSEC (mother),Other files variable names,Social Class files,Social Class files. Data derived from occupation data provided in parental questionnaires,4318.0,15445.0,0.27957267724182583
Soc_Class_m,b_snssec_analytical_m,B: Simplified NSSEC analytical classes (mother),Other files variable names,Social Class files,Social Class files. Data derived from occupation data provided in parental questionnaires,4318.0,15445.0,0.27957267724182583
Soc_Class_ptnr_pp,c_score_ptnr_pp,C: CASCOT accuracy score (partner proxy),Other files variable names,Social Class files,Social Class files. Data derived from occupation data provided in parental questionnaires,4924.0,15445.0,0.31880867594690837
SEFG,y6sch,Child's unique school identifier (ALSPSCID) at Year 3 data collection,School based Q variable names,SEFG Files,SEFG Files. Questionnaire: Combined file of SE.  SF & SG. Completed by: Teacher. At: School year 6,333.0,15445.0,0.021560375526060212
SEFG,y6year,Academic year in which Year 6 data was collected,School based Q variable names,SEFG Files,SEFG Files. Questionnaire: Combined file of SE.  SF & SG. Completed by: Teacher. At: School year 6,333.0,15445.0,0.021560375526060212
SH,y6sch,Child's unique school identifier (ALSPSCID) at Year 6 data collection,School based Q variable names,SH Files,SH Files. Questionnaire: Maths assessment. Completed by: Teacher. At: School year 6,333.0,15445.0,0.021560375526060212
SH,y6year,School year in which Year 6 data were collected,School based Q variable names,SH Files,SH Files. Questionnaire: Maths assessment. Completed by: Teacher. At: School year 6,333.0,15445.0,0.021560375526060212
GLOBAL,cidB2855,Identifier for each child. Combine with qlet to completely identify a child.,global,GLOBAL,Identifier for each child. Combine with qlet to completely identify a child.,1.0,15445.0,6.474587245063128e-05
GLOBAL,qlet,Identifies children from multiple births.,global,GLOBAL,Identifies children from multiple births.,0.0,15445.0,0.0
